capture,ue_ip,direction,window_index,window_s,throughput_mbps,lf_raw,lf_used
250828_0940_1110.pcap,10.1.17.196,DL,910,5,7.711514,0.00843710,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,911,5,7.056819,0.00772081,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,912,5,6.227966,0.00681397,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,913,5,17.718696,0.01938588,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,914,5,2.977856,0.00325805,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,915,5,1.787542,0.00195574,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,916,5,2.781894,0.00304365,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,917,5,2.645389,0.00289430,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,918,5,1.418710,0.00155220,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,919,5,2.908133,0.00318176,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,920,5,1.984232,0.00217093,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,921,5,0.145186,0.00015885,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,922,5,0.001707,0.00000187,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,923,5,0.001139,0.00000125,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,924,5,0.003443,0.00000377,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,925,5,0.025504,0.00002790,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,926,5,0.012131,0.00001327,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,927,5,0.183837,0.00020113,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,928,5,0.001216,0.00000133,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,929,5,12.164365,0.01330893,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,930,5,5.454757,0.00596801,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,931,5,2.925800,0.00320109,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,932,5,10.445494,0.01142833,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,933,5,9.333707,0.01021193,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,934,5,12.322166,0.01348158,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,935,5,11.012946,0.01204917,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,936,5,2.994850,0.00327664,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,937,5,2.852869,0.00312130,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,938,5,1.248422,0.00136589,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,939,5,2.645758,0.00289470,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,940,5,2.881272,0.00315238,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,941,5,1.388901,0.00151959,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,942,5,1.983792,0.00217045,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,943,5,0.145259,0.00015893,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,944,5,0.000866,0.00000095,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,945,5,0.048360,0.00005291,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,946,5,0.000806,0.00000088,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,947,5,0.012488,0.00001366,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,948,5,7.033917,0.00769575,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,949,5,8.337216,0.00912168,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,950,5,4.781696,0.00523161,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,951,5,10.322698,0.01129398,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,952,5,12.914024,0.01412913,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,953,5,2.906934,0.00318045,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,954,5,1.538128,0.00168285,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,955,5,2.570933,0.00281284,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,956,5,2.740456,0.00299831,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,957,5,1.464760,0.00160258,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,958,5,2.824837,0.00309063,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,959,5,0.693909,0.00075920,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,960,5,0.000205,0.00000022,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,961,5,0.001232,0.00000135,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,962,5,0.001123,0.00000123,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,963,5,0.024213,0.00002649,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,964,5,0.007162,0.00000784,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,965,5,0.001662,0.00000182,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,966,5,0.183805,0.00020110,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,967,5,1.973050,0.00215870,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,968,5,13.807573,0.01510675,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,969,5,2.905130,0.00317848,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,970,5,6.543270,0.00715894,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,971,5,6.714453,0.00734623,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,972,5,7.909496,0.00865372,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,973,5,7.870688,0.00861126,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,974,5,14.391923,0.01574609,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,975,5,2.897971,0.00317065,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,976,5,2.792291,0.00305502,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,977,5,1.325099,0.00144978,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,978,5,2.739888,0.00299769,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,979,5,2.850221,0.00311840,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,980,5,1.438866,0.00157425,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,981,5,0.693189,0.00075841,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,982,5,0.002379,0.00000260,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,983,5,0.000989,0.00000108,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,984,5,0.001736,0.00000190,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,985,5,0.022802,0.00002495,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,986,5,0.007619,0.00000834,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,987,5,0.000854,0.00000093,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,988,5,0.183598,0.00020087,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,989,5,10.844539,0.01186492,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,990,5,4.138970,0.00452841,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,991,5,2.709712,0.00296467,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,992,5,7.751779,0.00848116,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,993,5,11.846885,0.01296158,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,994,5,7.637496,0.00835612,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,995,5,12.812248,0.01401778,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,996,5,7.155874,0.00782918,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,997,5,2.809030,0.00307334,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,998,5,2.782618,0.00304444,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,999,5,1.323717,0.00144827,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1000,5,2.739704,0.00299749,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1001,5,2.851578,0.00311989,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1002,5,1.436133,0.00157126,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1003,5,0.693128,0.00075835,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1004,5,0.000987,0.00000108,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1005,5,0.045590,0.00004988,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1006,5,0.003211,0.00000351,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1007,5,0.005403,0.00000591,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1008,5,0.002757,0.00000302,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1011,5,0.000083,0.00000009,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1012,5,0.000147,0.00000016,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1013,5,0.000766,0.00000084,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1014,5,0.000378,0.00000041,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1016,5,0.000283,0.00000031,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1017,5,0.000288,0.00000032,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1018,5,0.000566,0.00000062,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1019,5,0.002027,0.00000222,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1020,5,0.001691,0.00000185,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1028,5,0.000312,0.00000034,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1029,5,0.000312,0.00000034,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1030,5,0.000960,0.00000105,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1031,5,0.000458,0.00000050,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1032,5,0.000624,0.00000068,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1034,5,0.000434,0.00000047,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1037,5,0.000458,0.00000050,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1039,5,0.000733,0.00000080,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1040,5,0.000595,0.00000065,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1041,5,0.000312,0.00000034,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1042,5,0.002598,0.00000284,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1043,5,0.000907,0.00000099,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1044,5,0.000229,0.00000025,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1045,5,0.000083,0.00000009,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1051,5,0.000312,0.00000034,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1052,5,0.000410,0.00000045,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1054,5,0.000458,0.00000050,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1055,5,0.000374,0.00000041,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1056,5,0.000602,0.00000066,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1057,5,0.000350,0.00000038,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1058,5,0.000267,0.00000029,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1061,5,0.002346,0.00000257,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1062,5,0.015547,0.00001701,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1072,5,0.000350,0.00000038,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1073,5,0.000686,0.00000075,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1074,5,0.000864,0.00000095,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1076,5,0.000458,0.00000050,0.30000
250828_0940_1110.pcap,10.1.17.196,DL,1077,5,0.000478,0.00000052,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,0,5,0.209171,0.00259196,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,1,5,0.021555,0.00026710,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,2,5,0.016582,0.00020548,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,3,5,0.040467,0.00050145,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,4,5,0.035774,0.00044330,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,5,5,0.028683,0.00035543,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,6,5,0.032520,0.00040297,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,7,5,0.011787,0.00014606,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,8,5,0.017963,0.00022259,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,9,5,0.029109,0.00036070,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,10,5,0.025066,0.00031060,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,11,5,0.024826,0.00030763,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,12,5,0.029982,0.00037153,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,13,5,0.035163,0.00043573,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,14,5,0.018536,0.00022969,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,15,5,0.019893,0.00024650,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,16,5,0.017842,0.00022109,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,17,5,0.015283,0.00018938,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,18,5,0.026368,0.00032674,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,19,5,0.024571,0.00030448,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,20,5,0.014995,0.00018581,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,21,5,0.033621,0.00041661,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,22,5,0.030578,0.00037890,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,23,5,0.017982,0.00022283,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,24,5,0.037512,0.00046483,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,25,5,0.021323,0.00026423,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,26,5,0.019510,0.00024176,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,27,5,0.018464,0.00022880,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,28,5,0.024286,0.00030095,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,29,5,0.013323,0.00016510,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,30,5,0.032456,0.00040218,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,31,5,0.016072,0.00019916,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,32,5,0.036402,0.00045107,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,33,5,0.037445,0.00046400,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,34,5,0.023923,0.00029645,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,35,5,0.017154,0.00021256,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,36,5,0.021571,0.00026730,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,37,5,0.015437,0.00019129,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,38,5,0.016344,0.00020253,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,39,5,0.016026,0.00019858,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,40,5,0.022456,0.00027827,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,41,5,0.013597,0.00016849,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,42,5,0.017650,0.00021871,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,43,5,0.015160,0.00018786,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,44,5,0.022742,0.00028181,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,45,5,0.015390,0.00019071,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,46,5,0.021413,0.00026534,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,47,5,0.012586,0.00015596,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,48,5,0.021843,0.00027067,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,49,5,0.018822,0.00023324,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,50,5,0.015426,0.00019115,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,51,5,0.014907,0.00018472,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,52,5,0.020370,0.00025241,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,53,5,0.013405,0.00016611,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,54,5,0.017122,0.00021216,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,55,5,0.017680,0.00021908,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,56,5,0.016542,0.00020499,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,57,5,0.014392,0.00017834,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,58,5,0.021312,0.00026409,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,59,5,0.009298,0.00011521,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,63,5,0.012101,0.00014995,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,69,5,0.000230,0.00000286,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,83,5,0.000096,0.00000119,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,86,5,0.222856,0.00276154,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,87,5,0.128048,0.00158672,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,88,5,0.051768,0.00064149,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,89,5,0.060238,0.00074645,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,90,5,0.039211,0.00048589,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,91,5,0.037896,0.00046959,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,92,5,0.023138,0.00028671,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,93,5,0.035043,0.00043424,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,94,5,0.035648,0.00044173,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,95,5,0.020080,0.00024882,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,96,5,0.031528,0.00039068,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,97,5,0.035566,0.00044072,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,98,5,0.034338,0.00042550,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,99,5,0.023382,0.00028974,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,100,5,0.020381,0.00025255,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,101,5,0.035830,0.00044400,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,102,5,0.022282,0.00027610,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,103,5,0.021018,0.00026044,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,104,5,0.036509,0.00045240,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,105,5,0.020544,0.00025457,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,106,5,0.041875,0.00051890,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,107,5,0.043462,0.00053857,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,108,5,0.020459,0.00025352,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,109,5,0.020654,0.00025594,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,110,5,0.044661,0.00055342,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,111,5,0.020696,0.00025646,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,112,5,0.020792,0.00025765,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,113,5,0.020608,0.00025537,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,114,5,0.046138,0.00057172,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,115,5,0.022259,0.00027583,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,116,5,0.042158,0.00052241,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,117,5,0.041466,0.00051382,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,118,5,0.016298,0.00020195,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,119,5,0.020853,0.00025840,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,120,5,0.022590,0.00027993,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,121,5,0.041638,0.00051597,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,122,5,0.014754,0.00018282,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,123,5,0.022350,0.00027696,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,124,5,0.020923,0.00025927,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,125,5,0.035581,0.00044090,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,126,5,0.041330,0.00051214,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,127,5,0.020928,0.00025933,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,128,5,0.041538,0.00051472,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,129,5,0.015797,0.00019575,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,130,5,0.020826,0.00025806,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,131,5,0.022320,0.00027658,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,132,5,0.043482,0.00053881,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,133,5,0.018155,0.00022497,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,134,5,0.020874,0.00025866,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,135,5,0.037387,0.00046329,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,136,5,0.041579,0.00051523,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,137,5,0.038339,0.00047508,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,138,5,0.036498,0.00045226,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,139,5,0.033882,0.00041985,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,140,5,0.025757,0.00031917,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,141,5,0.020834,0.00025816,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,142,5,0.041648,0.00051608,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,143,5,0.017851,0.00022120,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,144,5,0.022619,0.00028029,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,145,5,0.029822,0.00036955,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,148,5,0.265435,0.00328916,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,149,5,0.069778,0.00086465,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,150,5,0.079082,0.00097995,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,151,5,0.050253,0.00062271,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,152,5,0.058339,0.00072291,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,153,5,0.026214,0.00032484,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,154,5,0.027526,0.00034110,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,155,5,0.041637,0.00051595,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,156,5,0.020632,0.00025566,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,157,5,0.021232,0.00026310,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,158,5,0.052192,0.00064674,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,159,5,0.031758,0.00039354,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,160,5,0.038419,0.00047607,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,161,5,0.020797,0.00025771,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,162,5,0.046091,0.00057114,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,163,5,0.015365,0.00019039,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,164,5,0.046114,0.00057142,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,165,5,0.041582,0.00051527,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,166,5,0.019810,0.00024547,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,167,5,0.022362,0.00027710,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,168,5,0.057534,0.00071294,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,169,5,0.020842,0.00025826,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,170,5,0.022766,0.00028211,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,171,5,0.041357,0.00051248,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,172,5,0.028717,0.00035585,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,173,5,0.020666,0.00025608,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,174,5,0.025614,0.00031740,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,175,5,0.043181,0.00053508,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,176,5,0.019722,0.00024438,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,177,5,0.020528,0.00025437,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,178,5,0.056909,0.00070519,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,179,5,0.020762,0.00025727,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,180,5,0.020243,0.00025085,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,181,5,0.020674,0.00025618,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,182,5,0.046549,0.00057681,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,183,5,0.022208,0.00027519,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,184,5,0.019278,0.00023889,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,185,5,0.020952,0.00025963,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,186,5,0.045728,0.00056664,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,187,5,0.014694,0.00018209,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,188,5,0.036347,0.00045040,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,189,5,0.041642,0.00051600,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,190,5,0.025128,0.00031138,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,191,5,0.016776,0.00020788,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,192,5,0.025318,0.00031373,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,193,5,0.034296,0.00042498,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,194,5,0.032192,0.00039891,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,195,5,0.018192,0.00022543,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,196,5,0.046024,0.00057031,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,197,5,0.017280,0.00021413,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,198,5,0.057358,0.00071076,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,199,5,0.019562,0.00024240,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,200,5,0.031626,0.00039189,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,201,5,0.035797,0.00044358,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,202,5,0.021341,0.00026445,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,203,5,0.041349,0.00051238,0.30000
250828_0940_1110.pcap,10.1.17.196,UL,204,5,0.025405,0.00031481,0.30000
